CASOS DE PRUEBA PARA LA GENERACIÓN DE CÓDIGOS DE CONTROL VER.7.0												
												
												
#	NRO. AUTORIZACION	NRO. FACTURA	NIT/CI	FECHA	MONTO	LLAVE		5 VERHOEFF	CADENA	SUMATORIA PRODUCTO	BASE64	CODIGO CONTROL
576	2004007050402	935631	2996551	2008/04/30	"52,882.00"	TS6umWYr66#*zj\#qL2uE[t3D+#hSkA)evLBLSnJ*I+*{y9w+GWAiI[fD_M$\gfi	64	04667	2004007050402T93563165S6umW299655110Yr66#*z2008043043j\#qL2u5288288E[t3D+#h	"25,527,624"	1XOL8	65-C0-39-19-F8
577	190400407588	121212	3000716	2008/06/06	"58,887.00"	\%F$+w=g3uEvn#ecaX68W@D}r52}@9mI@QTT9)4(}+umAfJBKFBftx[q3F[*=Yz\	64	58515	190400407588\%F$+w12121206=g3uEvn#e300071627caX68W2008060680@D5888747}r52}@	"16,758,189"	/xMj	48-95-97-E3
578	3004001621903	953625	3002063	2008/01/11	"89,785.25"	dbJ+npjKa(cB3$yXw]4d(S*9j@VM_UpaBJQY)HI+3)ti%7\tfYr+)t88Zn7e3Iuj	64	43250	3004001621903dbJ+n95362558pjKa300206350(cB20080111933$yXw]89785194	"22,908,552"	1NOw8	8D-6F-B1-33-4F
579	3004005726137	802770	3006837	2008/05/16	"3,373.00"	kwZfeG$TFi3-wFw3#PyBMk*bCkYb=Nng%mZutt$AF-Ruutd#iEt7L=3wR-2Rcj[D	64	73829	3004005726137kwZfeG$T80277031Fi3-300683714wFw3#PyBM2008051659k*b337337CkYb=Nng%m	"15,697,840"	xuUm	AD-1D-C1-96
580	390400409086	668754	3007229	2008/03/09	"66,006.00"	$uXd2bzc4w3Kixx{3HMNemJ4b_CsC8#F_-E]AVqiBUykvQk{SuRFH[MYkhFDhmr]	64	14504	390400409086$u66875413Xd2bz300722947c4w3Ki2008030908x6600686x{3HM	"23,910,270"	1RDT+	E9-99-78-7F-AD
581	7004003517066	701604	3007388	2007/07/16	"49,415.00"	P)taViGsk[y8Fj@Z8]7vUd*rK2hwP\K\CAd]+f=Q[nIDw893$=77yNUh)KGuhZsw	64	88864	7004003517066P)taViGsk70160479[y8Fj@Z8]3007388027vUd*rK2h2007071683wP\K\CA4941552d]+f=	"13,493,640"	pUM8	67-81-43-81
582	6004009218177	562815	3007884	2008/12/19	"42,890.00"	tQtKuWI5x+N(#d{Hu]{k}B#$xamZ@HQzhZnr3iB6pGLRe-tbkneeAMYZzPttmf=P	64	88988	6004009218177tQtKuWI5x56281598+N(#d{Hu]300788419{k}B#$xamZ2008121900@HQzhZnr34289006iB6pGLRe-	"12,511,881"	lkg9	62-9A-6D-18
583	1004009300673	567386	3009218	2008/11/04	"22,016.00"	k3IE}DuV@3-Qrry{k6[(h36K9(+\i3Q_5)DE4Gi@qBesz=)8P$zA{Ldt)3DeE4L4	64	47723	1004009300673k3IE}56738620DuV@3-Qr300921899ry{k6[(h200811049036K22016089(+\	"15,679,757"	xq4D	12-E6-14-F8
584	3904005532667	393323	3012456	2007/01/23	"85,318.00"	JhImWW97KNr_hyNLrG%HP(DzBQqHn5kh{3PXb58kZRTdDL)MYYxt-3tS)-=4ZtpE	64	17207	3904005532667Jh39332333ImWW97KN301245674r_h2007012390y8531859NLrG%HP(	"26,381,088"	1aeiW	45-44-FD-3C-AF
585	4004005041717	866835	3012687	2007/02/02	"50,529.00"	4=VE($XwLv$YYceyTM=yui*yEXADy4j3USU$vULUT#LYv}g9tQMimP(GIdQk@2xp	64	28380	40040050417174=V86683548E($XwLv$Y301268737Ycey2007020257TM=yui*yE5052900X	"26,965,048"	1ctGu	1A-0B-B4-BD-1E
586	6004001501013	835445	3021927	2008/06/02	"49,496.00"	CNhwwg3+2KUHmY+j=$8FJ2UqWxAuxbLiM*ryc-4#VedTH=##qyQ7u-ng5rZc2NUM	64	97126	6004001501013CNhwwg3+2K83544580UHmY+j=$3021927858F2008060239J2U4949651qWxAuxb	"19,231,237"	19N85	C4-6E-D9-98-E7
587	2004008419481	298382	3022793	2007/07/28	"99,494.90"	3v#iSG#T[q$vu4@]ztEW)a4hpzUWe{zHHV8dXW#DFkyy4{WKISJDw3@qcH%)BniA	64	13127	20040084194813v29838211#iSG302279399#T2007072868[q$9949551vu4@]ztE	"20,577,795"	1EVu3	0B-A9-C1-AE-F8
588	3004003847079	14442	3026071	2008/03/17	"36,804.70"	jUPYmamX#8)xgh{@#VZEZVMS=[@(Cbb%+B7u4L_7Y5sZkLBwW=ha\nxWLNMx{8Wq	64	65769	3004003847079jUPYmam1444228X#8)xg302607179h{@#VZEZ2008031712VMS=[@(3680508Cbb%+B7u4L	"12,924,664"	nJRu	8B-25-E2-40
589	1004006652825	708459	3029735	2008/08/04	"80,068.50"	6@9K[S@r6bMJ5hnG%[HG+$Xj]qrgTtCSy()EMe-DKEnNF9$g\K)eyIt%qy*M5A4=	64	89352	10040066528256@9K[S@r670845919bMJ5hnG%[H302973506G+$X2008080482j]qrgT8006967tCS	"16,189,720"	zmaO	88-50-0C-6F
590	8004009967781	867445	3045123	2008/02/08	"93,570.00"	pH$]c#KiJGd8_H{%pia$YwaPu-hEVRbjhF(Lt)KnfPbyPFmSba$NNV=T8e8_EvD*	64	95318	8004009967781pH$]c#KiJG86744558d8_H{%304512348pia$2008020839Yw9357001aPu-hEVRb	"18,591,972"	16x3a	63-8A-97-DB-B7
591	6004001698456	178087	3056948	2008/08/11	"54,351.00"	2@A${UZtHULR2ywLg=yED5gB*eEX%t{viQ4aKcm9mhxZyE{igcRR(85*dLU[6UXz	64	67264	60040016984562@A${UZ17808732tHULR2yw305694830Lg=2008081148yED5gB*5435119eEX%t	"15,260,075"	wDch	B0-E0-E2-85
592	20040057696	446217	3057484	2007/01/04	"86,757.00"	uqhUg7DG$wjktNB_kGE8LGzSEUdIBjD5jXqMHwPR36)ym7mVnW8vGqr-36krqPJg	64	82536	20040057696uqhUg7DG$44621725wjk305748451tNB_kG2007010457E8LG8675751zSEUdIB	"14,915,957"	uvbr	FC-1F-4C-9D
593	4004005472092	34494	3061755	2007/07/18	"93,672.00"	A@TuZUTaWkYV7z+sqs}\CaVw8mCSg-CSC(*=P5b}]T*RqfiEAcgEwQrGmd6@Kd*g	64	80463	4004005472092A@TuZUTaW3449466k306175519YV7z+2007071817sqs}\Ca9367291Vw8m	"23,622,324"	1Q7Aq	C8-CE-83-61-3C
594	3004003153961	546694	3064074	2007/12/06	"1,149.00"	U[ZeX7\#kyEr3p)URs*$[JhaIv3v4L}rJvQc8{HD_APyrBGdRCLZth}knaJZS{d#	64	35990	3004003153961U[Ze54669426X7\#ky306407417Er3p)URs*$2007120665[JhaIv3v4L114940}	"24,515,579"	1TXFx	3C-64-F2-7E-8D
595	600400761070	296293	3068709	2007/05/22	"78,563.00"	zYR]%Akscr6pgTr%IRdzi#nxi#g5k$QkG3j3GAAMFr49{bgs3F(-4W_SM-%i6]Ls	64	61812	600400761070zYR]%Ak29629379sc306870900r6pgTr%IR2007052242dz7856339i#n	"19,468,343"	1AH0t	4E-E8-58-90-EC
596	4004003318370	310223	3074583	2007/12/18	"47,548.00"	h@D9(mydFa}YG-NNkq#_ujEZQf7w2)USxIyT{mwB\bVC]SxZFTI36p%_dI((bC({	64	27086	4004003318370h@D310223469(mydFa}307458363Y2007121828G-NNkq#_u4754818jEZQf7w	"25,423,883"	1W/0B	14-09-47-AC-50
597	7004004448863	524733	3078008	2007/10/10	"3,525.00"	Hnp{HATJsIzeF+m%mQm$fqMm*H=4@{2tv+5fA_aLs6=i8pMsKYW65Nq2#a$F5T}W	64	27245	7004004448863Hnp52473372{HATJsIz307800848eF+2007101033m%mQm352562$fqMm*	"15,718,587"	xzYx	4E-95-29-D7
598	7004009317724	419232	2882052	2008/03/13	"5,666.00"	ffMf_%a_MVAe4]*TNNhJWFWr6AItH4-EXS4U9JL$%UvNs@G]LPE=zaPjqcI92S6s	64	89701	7004009317724ffMf_%a_M41923227VAe4]*TNNh288205246JWFWr6AI2008031379t566698H4	"27,829,012"	1gACK	BD-45-E9-EB-FB
599	6004004805554	167713	3091618	2008/06/24	"33,613.00"	my4$6{YN6p4vnQwHa\-CS6Q)Iw})zgRpW@M[t_Kgi5@[wBGdMgme*q[#d%+#ay{a	64	42634	6004004805554my4$616771356{YN3091618706p4vnQw2008062436Ha\-3361351CS6Q)	"15,877,564"	yaMy	70-83-71-C9
600	5004002931142	624760	3093903	2007/08/17	"21,210.25"	w45)58FeScLhUiGJb[$7wDqF\GRmI}A}fPWqk%EMPzgFXq\WTjTTb)DwIUaM4La-	64	53654	5004002931142w45)5862476001FeSc309390342LhUiGJb2007081719[$7wDq2121043F\GRm	"14,130,988"	rvyi	FF-F6-D0-F5
601	7004006844174	214911	3100601	2008/12/02	"54,665.00"	dzsdKD+qjTzu%s+Mrxs)]mKnC9axC$4dG58neLew938Y}#gBnahBi+@p-CKWA#Cy	64	07008	7004006844174d21491135zsdKD+qj310060177T2008120290z5466581u%s+Mrxs)	"39,223,900"	2Le9S	87-B4-E5-DD-4F
602	3004008712511	330681	3101226	2007/12/12	"96,105.00"	\yyyN(Z*xyh3-vy3B7FS4mAqdd-X[[Dg_VI(%3kwWYCCA-(L#jHS87%dMpFGxkRq	64	62780	3004008712511\yyyN(Z33068178*xy310122625h3-vy3B72007121243FS4mAqdd-9610532X	"25,530,640"	1XP4G	61-C3-3A-A8-60
603	1904007820456	856754	3104607	2008/09/18	"73,356.00"	xfdQbCc${R89y@%B5E4W5wm{VhH2@(Ik+R[tci4[#Sw}FvuU+FG[kSLC8uRb@ugv	64	39231	1904007820456xfdQ85675445bCc${R89y@310460766%B52008091866E4W57335687wm	"19,026,609"	18bAn	49-1F-19-D4-BC
604	5004009853456	784009	3106640	2007/07/05	"56,368.00"	4-dyTJaQNGwW[jGev-5JDbLipdReHxvwJQ$hB6rjR=AJ6EIMmuI}v(hrT#Nh@G7g	64	07357	5004009853456478400945-dyTJaQN310664018GwW[2007070548jGev-55636855JDbLipdR	"24,491,273"	1TRK9	7C-18-2B-6A-CD
605	4004006972486	954812	3109281	2007/01/26	"63,984.00"	96tDaHpd#JHga]kNWmDKAAKvB#e7Mt3PQP)sDSSW[iVxcjbbCq}7D_jH_IJv[q+E	64	01224	40040069724869954812166t310928156DaH2007012609pd#6398475JHga]	"23,291,385"	1OsNv	B4-F9-45-0D-39
606	400400752437	227128	3109343	2008/03/24	"27,394.00"	sPFg\ktvGMcaCXikeIf9W62DhZqmTyeDyQG}r#kzbUsUCbKQU7EnrL8Jx#DTSH-$	64	01016	400400752437s22712893PF310934356g2008032466\k2739455tvGMcaC	"30,860,422"	1rkI6	A6-CD-9D-4A-46
607	5004006810527	400618	3109466	2008/08/06	"24,487.00"	U@kHbgfMb{f=K45mWeDRP35bw668EUqnQ%LpEGghFLqVWV+Lbw3u+LqA5rNp]F_*	64	37217	5004006810527U@kH40061849bgfMb{f=310946695K452008080699mW2448789eDRP35bw	"18,622,586"	172Xw	5B-7F-DA-EF-8A
608	7904005534187	496165	3114992	2007/11/22	"47,339.00"	5ezcGAP}L8Y$rFjC]fw)}NIk*_##GPPW#-B@HHv4+NRm8LF3KkXYxtR#VnRVXmR9	64	31830	79040055341875ezc49616597GA311499230P}L8Y$rFj2007112219C]fw4733951)	"25,451,819"	1X5qh	73-36-5B-EE-E5
609	1904001494932	151727	3119856	2008/06/16	"25,846.00"	kA9U6u58naI-k\t$pIx4)}c(N\44Rke(sY#84hP\xuh}$FBVi-E3sw}_ABWVPh{P	64	61304	1904001494932kA9U6u5151727668n311985675aI-k2008061666\2584625t$pIx	"24,806,295"	1UeEN	DF-DF-E7-52-1A
610	300400603313	332501	3123404	2008/10/07	"82,942.00"	qcy-t_%C_V85}gFVS#F\sFB4IA5qRJPrD)P@Q{+AqBvy8ft4)g637$t-k+e4BL+5	64	04324	300400603313q33250142cy-t_312340436%C_V200810078685}8294231gFVS#	"22,526,485"	1LxeL	ED-E3-36-22-E5
611	7904001208913	919349	3124957	2007/12/05	"18,128.25"	xc2j3Yyc}}=y*vJ9)]QBkB\++)U#qmL4#*dKabEfkuKaeiQ[%JKekFzgTUXr55ez	64	73145	7904001208913xc2j3Yyc91934970}}=y312495759*v2007120506J9)]Q1812853BkB\++	"17,673,585"	13Qrn	0F-6E-9F-A3-11
612	3004009088275	445372	3127563	2008/12/11	"53,557.00"	g[pEs=QmxNIJFYW6_EJq9Y%xhuTZwZ9p%m7_x6Q#J4-4uIvDJnhgWd49k3nXLXMw	64	44641	3004009088275g[pEs44537216=QmxN312756303IJFYW6_2008121195EJq9Y5355709%x	"17,162,216"	11T/e	E9-13-C5-94-85
613	200400679819	159697	3131632	2007/09/10	"20,049.00"	5nehN)J2i-rLa]EJ5g}--Upc9B\8$yTjn=8MPG$-Q{*jiF#SuE}5u(nCxepKnkjG	64	32287	2004006798195neh15969701N)J3131632382i-2007091092rLa]EJ5g}2004917--Upc9B\	"17,620,311"	13DrN	2E-1C-0E-FF-B6
614	8004001875513	352845	3132229	2008/03/25	"93,419.00"	ZrWzcZDV(n5CW4m%B8Q$InAw\{I+V)D5%$+$d#Qe+YLa(x=gnNCjJ5rZknj-PPY+	64	23057	8004001875513ZrW35284516zcZD313222903V2008032510(n5CW49341980m%B8Q$In	"23,888,026"	1R82Q	7D-A4-A3-F6-73
615	7004001113507	917118	0	2007/01/29	"24,537.00"	ygUiTS3MqtigN6wVA=$#QatIv#{[\x9-ZxwmMuLSd]SJ#gaSkv}Jc{AcUPbT9AC9	64	89859	7004001113507ygUiTS3Mq91711892tigN6wVA=$047#QatIv#{[2007012943\x9-Zx2453767wmMuLSd]SJ	"11,378,790"	hQ1c	3F-1C-A5-78
616	5004005806226	890643	3138048	2008/01/21	"97,072.49"	[ExJ=+CC]TYwkvG%UcN+_C3YIae7C=hIsrwR[7wSg%tUj$eu3}Vzr@GBnKQ}nuTk	64	41685	5004005806226[ExJ=89064399+C313804883C]TYwkv2008012121G%UcN+_C39707258YIae7C	"17,849,173"	145jL	52-B4-45-B0-C1
617	6004003309137	482676	3141870	2007/03/21	"57,633.00"	8tR7I5$I*(fTA[{[BA6sqAx[86TpLRygWJ3ZV@z+B3$)%z-e-y3CIQJExstdUvzF	64	40109	60040033091378tR7I482676145314187070$I2007032169*5763396(fTA[{[BA6	"33,346,700"	1/DIC	D4-C2-49-32-D0
618	8004005873373	925719	3144292	2008/01/26	"59,942.00"	q(t%F{zX6QG*ekbyNIthaLcD#9C@2jnTS4$Xs44Q4qbPd@DdVqDV+9yc}#}FfX*W	64	96892	8004005873373q(t%F{zX6Q92571933G*ekbyN314429218IthaLcD#92008012653C@2jnTS4$X5994203s44	"15,622,559"	xc6V	EC-FD-AA-C8
619	3904005628551	301052	0	2008/05/29	"87,867.80"	=h@@JkWKaXj_d{H+4e}rVY+k[GKY3-mnGrGPX=QyIMiTPPg[@YJtCt3vxJXKb4-q	64	73156	3904005628551=h@@JkWK30105255aXj_047d{2008052904H+4e}r8786888VY+k[GK	"14,749,089"	uGsX	0C-28-7E-FF
620	8004009142975	955304	3153828	2007/06/27	"82,400.00"	q8h(6{fg7cdvwq]z5TCttBQSq{yH7HCxq[8)HC3Gyu$+=QTN[7kqTC8P3Q6BCrNv	64	54405	8004009142975q8h(6{95530403fg7cd315382828vwq]z200706275258240047TCttBQ	"22,209,112"	1Kk9O	25-12-D3-CC-96
621	4004001719180	470892	3160383	2007/01/15	"22,438.00"	}[r[6g#uqPy5B6HeJ6R=TLd#aTFD{zq(K6ezABP[HvWyPRHK+(\#Pv3XM(7%Qcg[	64	20160	4004001719180}[r47089208[3160383686g2007011539#uqPy5B22438996	"29,357,449"	1l/M9	1B-5C-73-11-6A
622	7904008164602	756585	3161764	2007/12/16	"14,204.00"	y{2{n%JyqJ#(=qPI(uTiEqVw_ePzfSv]vXHbh_i3b(p*KatEcHV{CfqpZPvDQ$sU	64	26581	7904008164602y{275658575{n%JyqJ316176448#(=qPI2007121695(uTiEqVw_1420482eP	"18,102,141"	153Tz	DE-E4-6C-DE-3F
623	3004009437565	426861	3162094	2007/02/09	"90,773.00"	$jRwSZ6Gc]e#]VGaj{aFJhtq@ZAYcvsP=)BPWNjmh$K__W[nS-BrkkC}3ZD#ExcP	64	37839	3004009437565$jRw42686174SZ6Gc]e#316209446]VGaj{aFJ2007020940htq@9077380ZAYcvsP=)B	"15,569,345"	xP71	2B-40-8B-33
624	4004008964499	432828	0	2008/10/16	"63,522.00"	JeE@f67k+5XdqBN4$KvsceszZ#IADh4*JN7ZQ@Qq4[\xX2DfNNi]WPPsSV9rm9W5	64	15320	4004008964499Je43282807E@f67k047+5Xd2008101697qBN63522724	"19,461,112"	1AFFu	16-FE-3E-C9-3E
625	4004006591080	540912	3166007	2008/08/22	"46,583.00"	zXqWhfsQT45C((_fJe48ckL*693mmzB]DSvpxdaUMu#9HkWU6gw4Xxr#er3FP*Je	64	60975	4004006591080zXqWhfs54091272Q316600795T45C((_fJe200808228448ckL*6946583783mmzB]	"26,312,178"	1aNto	BF-78-E0-CF-BD
626	300400365438	669808	3166818	2007/09/15	"62,262.00"	nu+XU3--t7\@GRG39\%-*%wX-SF8\=zGt@*_kfex)BrsHZC85U]aQTUd6@dU#r8V	64	18947	300400365438nu66980851+XU3--t7\316681854@GRG39\%-*2007091501%wX-S6226295F8\=zGt@	"18,330,379"	15xCB	BB-CA-2D-01-E6
627	1004007344179	565217	3168313	2008/12/28	"6,136.80"	3Bg4Q$a3UM[%quBbz_FGdfQ3Wdep4yY#[s4V8t7sDx@#xG6hYM{7fVXXn6rSu_#L	64	88945	10040073441793Bg4Q$a3U56521773M[%quBbz_316831342FGdfQ3Wdep20081228314yY#[613747s4V8t7	"13,422,496"	pC+W	64-D6-55-77
628	3904007113786	7653	3169895	2007/05/27	"28,538.90"	jFQ4]KL$LiWw#F)7ZEK6F9mFqRfpE@$F8)P6G5AiY3K$qHdQvwyFP[kIe(r8JJCU	64	19440	3904007113786jF765385Q4]KL$LiWw316989558#F)7Z2007052760EK6F92853902m	"25,240,334"	1WICE	B2-02-21-FC-A9
629	2904003045030	54083	3171185	2008/09/12	"8,780.00"	r2F(csh8*]4X$ZUXu$+zywBJ+-_FSp3agD2Fk4j4czQdZ8]}q88=jHBa-74#PigS	64	02983	2904003045030r54083712F(317118579csh8*]4X$Z2008091298UXu$+zywB878027J+-_	"24,239,867"	1STxx	9E-1E-27-FB-F7
630	4004007508707	837383	3173673	2007/02/07	"51,008.00"	$395Nh%FVZgwy}_iK)P6_G$\(V{jA+KLm}c$(PAf)vQnbZGSw(+vJbn+W4nWTIa\	64	87271	4004007508707$395Nh%FV83738316Zgwy}_iK317367348)P62007020739_G$\(V{j5100843A+	"18,469,924"	16TGa	B6-5A-45-F1-EC
631	7904007310300	199727	3174365	2007/10/07	"22,322.00"	(bqw6A(pAgm[75c@]=pCUC}6zMU$Q%f}4r8HErXrE$Iu}h6Tnf)ifE}nw4sU8UjC	64	30569	7904007310300(bqw199727376317436515A(pAgm2007100726[75c@]=2232229pCUC}6zMU$	"25,386,219"	1Wrph	0F-75-21-57-A9
632	7004002055591	949560	0	2007/11/14	"7,079.00"	#nP%@=b[EuNB4XYTG](mc_V_H)xIqPet*G-ae}r6FyiJGXe]zr=ZRaF5c5GpA@k}	64	76123	7004002055591#nP%@=b[94956080EuNB4XY047TG2007111438](m707908c_V_	"14,961,374"	v4hU	DA-EB-F5-06
633	3904006024365	220597	3187601	2008/08/01	"62,597.50"	syN)}vdnjJJF(}#-Tx6qLTcG8bm#qK@U8e3GWr[}qt*Xi7uG(dKdDAPyI[sk$c\r	64	63335	3904006024365syN)}vd22059760njJJ318760157F(}#2008080112-Tx66259849qLTcG8	"14,588,900"	tfla	D4-7E-11-A3
634	6004001403358	891512	2882211	2007/03/28	"15,736.00"	RMrMf8FkjRXWe@cFx7#Kb9jRqtemW#7fF$it]$6-]7_w8de+yhVTHwX@$G-{{KAx	64	01815	6004001403358R89151210Mr288221181Mf8FkjRXW2007032857e@1573678cFx7#K	"28,121,982"	1hHj+	5A-83-CE-0E-45
635	6004002442145	373301	0	2007/07/08	"61,598.00"	=3Z(7(YFV{$)R+SLDPXt*UD[kW{DsF+fHNRQSjNtuFy3XQyD$E}EnyqXXU2x4Juk	64	66080	6004002442145=3Z(7(Y37330137FV{$)R+047S2007070839LDPXt*UD[6159861k	"28,097,751"	1hBpN	F4-99-FF-6F-E2
636	2004002990725	185688	3189572	2008/05/08	"39,694.00"	%(cFuHs]6ii-QP}a{prR7U#2N{c$t+$w\ZSqUPst@@KR6%tpJ_pK6IpMz%CW3pq5	64	11867	2004002990725%(18568826cF318957266uHs]6ii-Q2008050806P}a{prR39694837U#2N{c$	"21,346,457"	1HRYP	ED-2D-88-92-AE
637	1004009047280	527070	0	2008/05/26	"61,828.00"	D]n]rBSfqg=BHw4k2zXb6V$Rx2_z4rm)i)=PUWxN+k8RD5Kr=YUj8i%[]ett*$VH	64	95463	1004009047280D]n]rBSfqg52707050=BHw4k0472zXb62008052613V$Rx2_z61828594rm)	"12,003,713"	joc1	E5-BC-62-F1
638	3004006363070	422034	3191838	2008/03/02	"14,080.51"	_+Ud=HYG\iZMTAKjycUe\ETCdGJe]N#CbG}G*fy%bTz7+5gDtyDXxd{V3m3wdLRb	64	08758	3004006363070_42203425+Ud=HYG\i319183883ZMTAKjyc2008030268Ue\ETC1408143dGJe]N#Cb	"25,678,432"	1Xz9W	7F-58-CE-44-7E
639	7004003810488	460271	3193071	2007/04/30	"64,175.00"	gK(Dj+H_PG%V{s*yfc*${N*9YJwJIa68Wg]vI%VJj@@}XN5)}hRVaZB%cjV+MM%t	64	18517	7004003810488gK46027154(Dj+H_PG%319307145V{s*yf2007043064c*6417539${N*9YJw	"20,450,280"	1E0le	6C-7C-D0-A9-DE
640	6004008905982	110067	3193113	2007/04/24	"64,506.00"	2Aa*[Sj#$V*7ns_E6-APfcJT{Q-996a5%XSJw5L8TLq3cDZ4j(Hpp-f{YR_\W5-}	64	97224	60040089059822Aa*[Sj#$V11006725*7ns_E6-319311379APf2007042496cJT6450659{Q-99	"17,010,385"	10uxH	F6-DD-E6-2F-3F
641	7004001460648	311617	3193398	2007/09/22	"72,479.02"	KXEyR3prUeD7ww{@%WxJJC8D4DY%VHQtZwmgqLg]ZjXnwS5(ShUgd+QLijwuI$T=	64	39337	7004001460648KXEy31161760R3prUeD7ww319339846{@%W2007092271xJJC72479418D4DY%VH	"15,764,957"	y8tT	81-27-EE-A3
642	2004007696008	609678	0	2007/10/15	"1,418.00"	[X@E)$cB3Uu+e_4p%3QSK_J[wtT43x=}MRvJd@{RqNVKkKkR#iA)LKVp9SF-uP7L	64	40447	2004007696008[X@E)60967800$047cB3Uu2007101578+e_4p141806%3QSK_J[	"19,421,971"	1A5iJ	3B-F6-20-18-EF
643	6004004291541	42263	3193574	2007/01/12	"86,211.00"	%nNuk(C#KiMb-N\HjTs[AHL\mTuYMaHj$BLuuX8pHT=7FueqpVREIC$j@3C(PRXH	64	02350	6004004291541%4226348nNu319357438k(C#2007011249KiMb-N8621199\	"28,303,550"	1h+2+	4F-7E-11-1E-46
644	7004007789460	5430	3200611	2007/10/04	"75,336.00"	5xidq+D]S[4YtaaBs\_p7e_EReHenngA%*9t8#W2SZbNWRdEquX7_pGUM*2MXt4Q	64	77354	70040077894605xidq+D]543049S[4YtaaB320061177s\_p20071004087e_ERe7533648Henng	"13,786,091"	qblh	75-E2-D3-F3
645	1904003057860	417	3201867	2007/04/09	"24,254.00"	L(v\txF@{)PysSfa8K95Uvx46a*Xv4$vTLM[#a=GQTypSub9zFSU(\QRPeXXzDuN	64	60250	1904003057860L(v\txF41780@320186781{)P2007040930ysSfa82425444K	"27,804,935"	1g4K7	4E-6F-2F-90-14
646	2004006879491	159712	3202810	2008/10/12	"85,869.00"	vInZ_QV4NZUEYKh{MR{S(%yi6Vp=A)4C@jUCPcYEjIuw7YXn}D42)n=ymMM2FXEL	64	76260	2004006879491vInZ_QV415971294NZUEYKh320281016{MR2008101240{S(%yi68586961V	"24,886,930"	1UxwI	41-A0-75-27-25
647	3904003233161	778678	3203309	2008/06/16	"22,893.00"	)rwzuACFrPaSbta@5{3Zqn7dtKbu+G{Bwkp9hT#J#[-CJF+wkdyYTPzh]HcfP7PW	64	19716	3904003233161)r77867885wzuACFrPaS320330927bta@5{3Z2008061666qn22893567dtKbu+	"21,035,820"	1GFii	48-81-7D-AC-9E
648	6004001357188	587231	3207739	2007/12/06	"32,572.00"	veQKxPrG9tZIV6z-[JMj9eX9-i+493cdcU$%Uiseh66j+$C+9\vs%xzm7BL(QDuj	64	19830	6004001357188ve58723127QKxPrG9tZI320773947V6z-[JMj92007120665eX9-3257286i	"27,994,344"	1goZe	62-83-E3-8D-58
649	5004008346873	874690	3208039	2007/01/12	"5,181.00"	Pyi-tv5ebSTK_bQkA95)N$G%vS7q#UWb)8QZhJV]B%$7}fgkzptE%KK4Apgf9Y\R	64	06169	5004008346873P87469050yi-tv5e320803901bS2007011249TK_bQkA51811595)N$G%vS7	"27,210,190"	1dp7E	9F-4B-AE-E3-A0
650	2904006377356	392067	3209536	2007/06/15	"26,945.00"	b36BIPTx_guGSm6S#ngP8PGzI#w*jmPheSLy@aC2Pd[26$8n4)}bgaUt)*]+]rPX	64	90988	2904006377356b36BIPTx_g39206792u320953639GSm6S#ngP82007061550PGzI#w*jm2694556PheSLy@aC	"28,728,062"	1jbh+	CF-56-E6-A9-D2
651	3004009990161	939941	3212082	2008/09/19	"92,904.51"	aG]mUc_a3HIqWjN=HAwm]#KY$RgX5(y*yunh3Bps%hKuJfM]NBm)tFIXfb3XSqKz	64	22259	3004009990161aG]93994190mUc321208250_a32008091930HIqWjN9290544=HAwm]#KY$	"18,520,959"	16fj/	CA-36-88-9A-26
652	2004005483207	107136	3213331	2007/07/19	"78,316.00"	h_M={AvYTf%[n[aKuE6fVA(}\[fwh{8GSR[XNd{Eb5@6Si6%kL8dVnqh**hc5+nu	64	84357	2004005483207h_M={AvYT10713682f%[n[321333119aKuE20070719906fVA(}7831628\[fwh{8G	"14,195,589"	s9k5	45-50-8F-EE
653	3004004932286	277268	3214748	2007/12/25	431.00	Q[9gMQ}({vRLfIb_ys}qJxt[rhasNYt)M}gmgFi-3(X)z$fByTCeJt@@ahIhxpuG	64	81307	3004004932286Q[9gMQ}({27726874vR321474865LfIb2007122563_43172ys}qJxt[	"25,169,879"	1W0/N	04-99-B1-AD-92
654	6004006555285	269175	3216223	2008/06/10	"48,167.00"	tLArFMDC(3(RUPWPCSeXBvqX{D5YCi[4(5(+ReTD(Ph6yk3pLJ7WZCZpYD9Q(6Et	64	46517	6004006555285tLArF26917553MDC(3(R321622319UPWPCS2008061096eX4816711BvqX{D5Y	"18,068,822"	14xLM	7B-51-60-B0-9A
655	1904006993797	639059	3216943	2007/03/28	"35,010.00"	)dAa-4w%S#Ep}s@rzfj7zya{H%f[6K7MQ9vfNpUqD7Pu{aT[IvyX_+Y7bpT{L+Jr	64	85813	1904006993797)dAa-4w%S63905909#Ep}s@321694307rzfj7zya{2007032857H%3501090f[6K	"18,009,576"	14ite	33-C0-37-58-87
656	2904003040284	846023	3219366	2007/11/24	"4,485.00"	y#$ryQ[yFzy{9x5yQ#U$L9C9]ybzB[38WXSw}uhBXycZb2*+cpKBgGzsmZZ[I](j	64	14584	2904003040284y#84602308$ryQ[321936628yFzy{92007112453x5yQ#U$L9448588C9]yb	"16,813,697"	108w1	75-98-34-E2-A0
